County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,Street Address
Queens,630696,Store,JAC,PJ 37 FOOD CORP,C TOWN,85-08,37TH AVE,,,JACKSON HEIGHTS,NY,11372,15000,-73.881448,40.750046,85-08 37TH AVE
Queens,630536,Store,JAC,BAYCHESTER SUPERMARKET CORP,C TOWN 041023,98-02,JAMAICA AVE,,,WOODHAVEN,NY,11421,25000,-73.847456,40.694826,98-02 JAMAICA AVE
Queens,630531,Store,JAC,HAN NAM CHAIN CORP,H MART,141-40,NORTHERN BLVD,,,FLUSHING,NY,11354,12000,-73.824245,40.764517,141-40 NORTHERN BLVD
Queens,630496,Store,JAC,CHARLES SCATTURO&SONS INC,SCATURRO SUPERMARKET,84-39,JAMAICA AVE,,,WOODHAVEN,NY,11421,20000,-73.859489,40.692486,84-39 JAMAICA AVE
Queens,630415,Store,JAC,HMSM SUPERMARKETS INC,FOOD UNIVERSE,102-21,QUEENS BLVD,,,FOREST HILLS,NY,11375,12000,-73.850931,40.725819,102-21 QUEENS BLVD
Queens,630089,Store,JAC,MS FAMILY FOOD CORP,C-TOWN SUPERMARKET,142-36,FOCH BLVD,,,JAMAICA,NY,11436,10000,-73.798503,40.679022,142-36 FOCH BLVD
Queens,630036,Store,JAC,FARM BOY MARKET INC,KEY FOOD 1310,108-16,LIBERTY AVE,,,S RICHMOND HILL,NY,11419,10000,-73.83347,40.683827,108-16 LIBERTY AVE
New York,629457,Store,JAC,UNIV 45 FRUIT & VEGETABLE CORP,EPICUREAN MARKET,45,UNIVERSITY PL,,,NEW YORK,NY,10003,30000,-73.994101,40.732369,45 UNIVERSITY PL
New York,629425,Store,JAC,FORAGERS HOLDINGS LLC,FORAGERS CITY GROCERS,300,W 22ND ST,,,NEW YORK,NY,10011,12000,-73.999226,40.744734,300 W 22ND ST
New York,629421,Store,JAC,111 HUDSON MARKET INC,HUDSON MARKET,111,HUDSON ST,,,NEW YORK,NY,10013,5000,-74.008641,40.71966,111 HUDSON ST
New York,629362,Store,JAC,RIVINGTONS ORCHARD LLC,CORNER GROCERS,140,ORCHARD ST,,,NEW YORK,NY,10002,5000,-73.989198,40.720125,140 ORCHARD ST
New York,629358,Store,JAC,GORIS GROCERS MADISON AVE CORP,NYC FRESH MARKET,1660,MADISON AVE,,,NEW YORK,NY,10029,8000,-73.947388,40.796506,1660 MADISON AVE
New York,629305,Store,JAC,DUANE READE ET AL PTRS,DUANE READE #14486,2069,BROADWAY,,,NEW YORK,NY,10023,17000,-73.982115,40.778443,2069 BROADWAY
New York,629279,Store,JAC,2589 WESTSIDE MARKETS LLC,WESTSIDE MARKET,2589,BROADWAY,,,NEW YORK,NY,10025,10000,-73.971068,40.795801,2589 BROADWAY
New York,629184,Store,JAC,DUANE READE ET AL PTRS,DUANE READE #14345,460,8TH AVE,,,NEW YORK,NY,10001,5000,-73.993724,40.751843,460 8TH AVE
New York,629158,Store,JAC,70-72 MEAT&PRODUCE CORP,FOOD UNIVERSE MARKET PL,70-72,NAGLE AVE,,,NEW YORK,NY,10040,5000,-73.928343,40.860276,70-72 NAGLE AVE
New York,629140,Store,JAC,DUANE READE ETAL PTRS,DUANE READE #14485,40,WALL ST,,,NEW YORK,NY,10005,10000,-74.010004,40.706688,40 WALL ST
New York,629113,Store,JAC,ELM HEALTH CHELSEA CORP,ELM WELLNESS,56,7TH AVE,,,NEW YORK,NY,10011,10000,-73.99979,40.73841,56 7TH AVE
New York,629102,Store,JAC,D&S PRODUCE INC,MET SUPERMARKET,160,E 110TH,,,NEW YORK,NY,10029,16000,-73.943826,40.794554,160 E 110TH
New York,629013,Store,JAC,PRIME ESSENTIALS LLC,PRIME ESSENTIALS,345,BROADWAY,,,NEW YORK,NY,10013,6000,-74.004102,40.716753,345 BROADWAY
New York,628978,Store,JAC,POLO GROUNDS MEAT CORP,FINE FARE,2927,FREDERICK DOUGLAS BLVD,,,NEW YORK,NY,10039,12000,-73.936445,40.83038,2927 FREDERICK DOUGLAS BLVD
New York,628946,Store,JAC,380 LENOX MEAT CORP,PIONEER SUPERMARKET,380,MALCOLM X BLVD,,,NEW YORK,NY,10027,12000,-73.943311,40.810626,380 MALCOLM X BLVD
New York,628945,Store,JAC,57 BAYARD MEAT MARKET INC,57 BAYARD MEAT MARKET,57,BAYARD ST,,,NEW YORK,NY,10013,6000,-73.997748,40.715369,57 BAYARD ST
New York,628927,Store,JAC,FOODEX LLC,GRACEFULLY,101,WEST END AVE,,,NEW YORK,NY,10023,6000,-73.988004,40.774979,101 WEST END AVE
New York,628917,Store,JAC,CENTRAL PARK NORTH MEAT LLC,FINE FARE,37,LENOX AVE,,,NEW YORK,NY,10026,8000,-73.95172,40.799359,37 LENOX AVE
New York,628911,Store,JAC,UNCLE JOHNNY GROCERY CORP,UNCLE JOHNNY GROCERY,55-57,AVENUE D,,,NEW YORK,NY,10009,14000,-73.977452,40.721746,55-57 AVENUE D
New York,628838,Store,JAC,DUANE READE ET AL PTRS,DUANE READE #14465,949,3RD AVE,,,NEW YORK,NY,10022,24200,-73.967569,40.760213,949 3RD AVE
New York,628822,Store,JAC,12 EAST FF CORP,BREAD & HONEY,941,8TH AVE,,,NEW YORK,NY,10019,8000,-73.983539,40.765814,941 8TH AVE
New York,628776,Store,JAC,EATALY NY LLC,EATALY,200,5TH AVE,,,NEW YORK,NY,10010,45000,-73.988673,40.742787,200 5TH AVE
New York,628762,Store,JAC,TARGET CORP,TARGET 2380,517,E 117TH ST,,,NEW YORK,NY,10035,5000,-73.931932,40.795426,517 E 117TH ST
New York,628751,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,1233,LEXINGTON AVE,,,NEW YORK,NY,10028,14000,-73.956855,40.777738,1233 LEXINGTON AVE
New York,628661,Store,JAC,MR 2497 FOOD CORP,FINE FARE,2497,7TH AVE,,,NEW YORK,NY,10030,5000,-73.939062,40.821497,2497 7TH AVE
New York,628603,Store,JAC,NAMDOR INC,GRISTEDES 34,907,8TH AVE,,,NEW YORK,NY,10019,9000,-73.983912,40.765314,907 8TH AVE
New York,628578,Store,JAC,535 8TH AVENUE CORP,7-ELEVEN STORE 39308A,535,8TH AVE,,,NEW YORK,NY,10018,10000,-73.992243,40.753883,535 8TH AVE
New York,628461,Store,JAC,135 FUTURE L&M CORP,FINE FARE,24,W 135TH ST,,,NEW YORK,NY,10037,19000,-73.93905,40.813346,24 W 135TH ST
New York,628248,Store,JAC,PRAYOSHA 202 INC,PRAYOSHA 202,202,MOTT ST,,,NEW YORK,NY,10012,6000,-73.995534,40.721414,202 MOTT ST
New York,628242,Store,JAC,1411-6 FRUIT & VEGETABLE CORP,MERCI MARKET,1411,6TH AVE,,,NEW YORK,NY,10019,7000,-73.976825,40.764856,1411 6TH AVE
New York,628182,Store,JAC,A&C 2541 MEAT CORP,PIONEER SUPERMARKET,2541,ADAM CLAYTON POWELL JR BLVD,,,NEW YORK,NY,10039,10000,-73.937428,40.823724,2541 ADAM CLAYTON POWELL JR BLVD
New York,628166,Store,JAC,A&C SUPERMAS INC,ASSOCIATED SUPERMARKET,2444,7TH AVE,,,NEW YORK,NY,10030,5000,-73.94043,40.819925,2444 7TH AVE
New York,628153,Store,JAC,96 DAN MEAT MARKET INC,DAN SUPERMARKET 2,96,SHERMAN AVE,,,NEW YORK,NY,10034,20000,-73.925368,40.863815,96 SHERMAN AVE
New York,628137,Store,JAC,WESTERLY HEALTH FOODS INC,WESTERLY HEALTH FOODS,911-913,8TH AVE,,,NEW YORK,NY,10019,5000,-73.984128,40.765023,911-913 8TH AVE
New York,628133,Store,JAC,KAY MARKET INC,KAY MARKET,645,BROADWAY,,,NEW YORK,NY,10012,10000,-73.995749,40.726688,645 BROADWAY
New York,628033,Store,JAC,ROSANNA FOOD CORP,KEY FOOD SUPERMARKET,592,LENOX AVE,,,NEW YORK,NY,10037,27000,-73.938566,40.817126,592 LENOX AVE
New York,627958,Store,JAC,POST FOOD CORP,IDEAL MARKETPLACE,317,9TH AVE,,,NEW YORK,NY,10001,15000,-73.998814,40.749924,317 9TH AVE
New York,627954,Store,JAC,HONG KONG SPRMKT - HESTER ST CORP,HONG KONG SUPERMARKET,157,HESTER ST,,,NEW YORK,NY,10013,19000,-73.996089,40.717506,157 HESTER ST
New York,627880,Store,JAC,EL GALLO MEAT MARKET INC,COMPARE FOODS,538,W 138TH ST,,,NEW YORK,NY,10031,15000,-73.953305,40.821865,538 W 138TH ST
New York,627845,Store,JAC,WHOLE FOODS MARKET GROUP INC,WHOLE FOODS MKT 10245,270,GREENWICH ST,,,NEW YORK,NY,10007,20000,-74.011168,40.715415,270 GREENWICH ST
New York,627691,Store,JAC,DUANE READE ETAL PTRS,DUANE READE #14404,1657,BROADWAY,,,NEW YORK,NY,10019,18000,-73.983358,40.762501,1657 BROADWAY
New York,627516,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,1507,YORK AVE,,,NEW YORK,NY,10075,13000,-73.950044,40.771923,1507 YORK AVE
New York,627439,Store,JAC,180 MARKETPLACE INC,JUBILEE MARKET,180,RIVERSIDE BLVD,,,NEW YORK,NY,10069,17000,-73.988442,40.778519,180 RIVERSIDE BLVD
New York,627389,Store,JAC,ERNST KLEIN 6TH AVE FOOD CORP,ERNST KLEIN&COMPANY,1366,6TH AVE,,,NEW YORK,NY,10019,10000,-73.977871,40.763399,1366 6TH AVE
New York,627354,Store,JAC,NEW KAM MAN LLC,NEW KAM MAN,200,CANAL ST,,,NEW YORK,NY,10013,10000,-73.998278,40.716955,200 CANAL ST
New York,627331,Store,JAC,SABANA MEAT CORP,COMPARE FOODS,309,E 115TH ST,,,NEW YORK,NY,10029,20000,-73.937688,40.796068,309 E 115TH ST
New York,627102,Store,JAC,560 WEST MEAT&PRODUCE CORP,C TOWN,560,W 125TH ST,,,NEW YORK,NY,10027,9000,-73.957547,40.814783,560 W 125TH ST
New York,627059,Store,JAC,LEX34 FRUIT&VEGETABLE CORP,LEX34 FRUIT&VEGETABLE,136,E 34TH ST,,,NEW YORK,NY,10016,5000,-73.979498,40.746321,136 E 34TH ST
New York,626943,Store,JAC,RANCHOS FOOD CORP,COLUMBUS FOODMARKET,71-81,W 104TH ST,,,NEW YORK,NY,10025,10000,-73.962986,40.797561,71-81 W 104TH ST
New York,626736,Store,JAC,BOGOPA MADISON LLC,FINE FARE SUPERMARKET,1718,MADISON AVE,,,NEW YORK,NY,10029,10000,-73.946059,40.798327,1718 MADISON AVE
New York,626656,Store,JAC,DUANE READE ETAL PTRS,DUANE READE,1370,AVENUE OF THE AMERICAS,,,NEW YORK,NY,10019,6000,-73.977834,40.76345,1370 AVENUE OF THE AMERICAS
New York,626640,Store,JAC,NAMDOR INC,GRISTEDES 511,500,COLUMBUS AVE 84TH ST,,,NEW YORK,NY,10024,18000,,,500 COLUMBUS AVE 84TH ST
New York,626637,Store,JAC,NAMDOR INC,GRISTEDES 543,3,SHERIDAN SQ W 4TH ST,,,NEW YORK,NY,10014,13000,,,3 SHERIDAN SQ W 4TH ST
New York,626627,Store,JAC,DUANE READE ETAL PTRS,DUANE READE #14223,661,8TH AVE,,,NEW YORK,NY,10036,5000,-73.989641,40.757462,661 8TH AVE
New York,626544,Store,JAC,NAMDOR INC,GRISTEDES 533,748,2ND AVE,,,NEW YORK,NY,10017,7500,-73.97301,40.748739,748 2ND AVE
New York,626480,Store,JAC,MANDELL FOOD STORES INC,KEY FOOD 566,52,AVENUE A,,,NEW YORK,NY,10009,18000,-73.984987,40.724059,52 AVENUE A
New York,626351,Store,JAC,DUANE READE ETAL PTRS,DUANE READE 14169,155,E 34TH ST,,,NEW YORK,NY,10016,17000,-73.978689,40.745978,155 E 34TH ST
New York,626220,Store,JAC,GOLDEN PINEAPPLE AVE D CORP,COMPARE STR #687,71-75,AVENUE D,,,NEW YORK,NY,10009,6000,-73.976962,40.722405,71-75 AVENUE D
New York,626140,Store,JAC,TAN TIN HUNG CORP,TAN TIN HUNG SUPERMARKT,121,BOWERY,,,NEW YORK,NY,10002,6000,-73.994948,40.718134,121 BOWERY
New York,626050,Store,JAC,ROSAN FOOD CORP,FINE FARE SUPERMARKET,1891,3RD AVE,,,NEW YORK,NY,10029,15000,-73.945311,40.790703,1891 3RD AVE
New York,625796,Store,JAC,JUNCALITO MEAT&PRODUCE INC,CITY FRESH MARKET,2212,3RD AVE,,,NEW YORK,NY,10035,5000,-73.937849,40.800917,2212 3RD AVE
New York,625709,Store,JAC,2451 BROADWAY MARKET INC,BARZINIS,2451,BROADWAY,,,NEW YORK,NY,10024,16000,-73.974344,40.791325,2451 BROADWAY
New York,625639,Store,JAC,1239 FOOD CORP,KEY FOOD,1239,SAINT NICHOLAS AVE,,,NEW YORK,NY,10032,12000,-73.938102,40.843341,1239 SAINT NICHOLAS AVE
New York,625575,Store,JAC,MANI MARKET PLACE INC,MANI MARKET PLACE,697,COLUMBUS AVE,,,NEW YORK,NY,10025,10000,-73.968561,40.791422,697 COLUMBUS AVE
New York,625364,Store,JAC,NAMDOR INC,GRISTEDES 437,1343,LEXINGTON AVE,,,NEW YORK,NY,10128,14000,-73.954052,40.781563,1343 LEXINGTON AVE
New York,625300,Store,JAC,BETTER FRUIT INC,CENTRAL MARKETS,220,MANHATTAN AVE,,,NEW YORK,NY,10025,10000,-73.959917,40.800781,220 MANHATTAN AVE
New York,625284,Store,JAC,756 JOMO FOOD CORP,FOODTOWN,756,ST NICHOLAS AVE,,,NEW YORK,NY,10031,25000,-73.943312,40.826015,756 ST NICHOLAS AVE
New York,625278,Store,JAC,DUANE READE ET AL PTRS,DUANE READE,4,AMSTERDAM AVE,,,NEW YORK,NY,10023,7000,-73.98753,40.770554,4 AMSTERDAM AVE
New York,625171,Store,JAC,ECONOMY CANDY CORP,ECONOMY CANDY TOO,108,RIVINGTON ST,,,NEW YORK,NY,10002,5000,-73.98793,40.719946,108 RIVINGTON ST
New York,625150,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,966,1ST AVE AT 53RD ST,,,NEW YORK,NY,10022,13000,,,966 1ST AVE AT 53RD ST
New York,625021,Store,JAC,IDI PROJECTS INC,SUNRISE MART SOHO,492-494,BROOME ST,,,NEW YORK,NY,10013,7000,-74.00259,40.723128,492-494 BROOME ST
New York,625013,Store,JAC,WALGREEN EASTERN CO INC,WALGREENS #06160,350,FIFTH AVE,,,NEW YORK,NY,10018,18000,-73.98383,40.749459,350 FIFTH AVE
New York,624937,Store,JAC,PS MEAT CORP,C TOWN,238,WEST 116TH ST,,,NEW YORK,NY,10026,8000,-73.954185,40.803924,238 WEST 116TH ST
New York,624928,Store,JAC,LUNA BROTHERS INC,C TOWN,3632,BROADWAY,,,NEW YORK,NY,10031,18000,-73.948171,40.829362,3632 BROADWAY
New York,624652,Store,JAC,VILLAGE ENTERPRISES LLC,CITARELLA,424,6TH AVE,,,NEW YORK,NY,10011,15000,-73.99905,40.734302,424 6TH AVE
New York,624469,Store,JAC,OWNERS KID FOOD CORP,ASSOCIATED SUPERMARKET,123,AVENUE C,,,NEW YORK,NY,10009,5000,-73.978457,40.724615,123 AVENUE C
New York,624461,Store,JAC,FARE FARM FOOD CORP,FINE FARE SUPERMARKET,4776,BROADWAY,,,NEW YORK,NY,10034,15000,-73.926534,40.865794,4776 BROADWAY
New York,624408,Store,JAC,NAMDOR INC,GRISTEDES 562,307,W 26TH ST,,,NEW YORK,NY,10001,11000,-73.997447,40.74736,307 W 26TH ST
New York,624289,Store,JAC,NUVE MIGUEL CORP,KEY FOOD,755,AMSTERDAM AVE,,,NEW YORK,NY,10025,7500,-73.969986,40.794578,755 AMSTERDAM AVE
New York,624280,Store,JAC,117 CORONA MEAT CORP,FINE FARE,136,LENOX AVE,,,NEW YORK,NY,10026,20000,-73.949275,40.802449,136 LENOX AVE
New York,624011,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,815,10TH AVE,,,NEW YORK,NY,10019,15000,-73.989801,40.767427,815 10TH AVE
New York,623983,Store,JAC,LENOX & 132ND FOOD CORP,ASSOCIATED,448,LENOX AVE,,,NEW YORK,NY,10037,20000,-73.941958,40.812492,448 LENOX AVE
New York,623948,Store,JAC,DUANE READE ET AL PTRS,DUANE READE,625,8TH AVE  CONCOURSE LEVEL,,,NEW YORK,NY,10018,8000,-73.990466,40.7563,625 8TH AVE  CONCOURSE LEVEL
New York,623913,Store,JAC,BROS FOOD SUPERMARKET CORP,C-TOWN,188,AVENUE C,,,NEW YORK,NY,10009,16000,-73.976423,40.727406,188 AVENUE C
New York,623739,Store,JAC,KATAGIRI&CO INC,KATAGIRI,224,E 59TH ST,,,NEW YORK,NY,10022,5000,-73.965281,40.761003,224 E 59TH ST
New York,623684,Store,JAC,CHELSEA MARKET BASKETS LTD,CHELSEA MARKET BASKETS,75,9TH AVE,,,NEW YORK,NY,10011,5000,-74.004466,40.742227,75 9TH AVE
New York,623658,Store,JAC,TAN & WHITE SUPERMARKET INC,MORTON WILLIAMS SUPERMA,130,BLEECKER ST,,,NEW YORK,NY,10012,26000,-73.998552,40.727867,130 BLEECKER ST
New York,623623,Store,JAC,BATTERY PARK CTY GOURMET MKT INC,BTTRY PK CTY GRMT MKT,450,NORTH END AVE,,,NEW YORK,NY,10281,7000,-74.014081,40.717269,450 NORTH END AVE
New York,623533,Store,JAC,FRANKS GOURMET MARKET INC,FRANKS MARKET,807-809,W 187TH ST,,,NEW YORK,NY,10033,6000,-73.937337,40.855253,807-809 W 187TH ST
New York,623442,Store,JAC,SILVER&WHITE MARKETS INC,MORTON WILLIAMS SPRMKTS,278,PARK AVE S,,,NEW YORK,NY,10010,9000,-73.987052,40.739363,278 PARK AVE S
New York,623380,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,633,COLUMBUS AVE,,,NEW YORK,NY,10024,30000,-73.970213,40.789173,633 COLUMBUS AVE
New York,623286,Store,JAC,TALA FOOD MARKET INC,BUTTERFIELD MARKET,1114,LEXINGTON AVE,,,NEW YORK,NY,10075,5000,-73.959513,40.774098,1114 LEXINGTON AVE
New York,623259,Store,JAC,JANICO FOOD CORP,FOOD TOWN,2463,FREDERICK DOUGLAS BLVD,,,NEW YORK,NY,10027,15000,-73.94796,40.814585,2463 FREDERICK DOUGLAS BLVD
New York,623254,Store,JAC,JKJ CORP,ASSOCIATED SUPERMARKET,13-15,W 100TH ST,,,NEW YORK,NY,10025,18000,-73.963507,40.794467,13-15 W 100TH ST
New York,623250,Store,JAC,GARDEN OF EDEN GOURMET INC,GARDEN OF EDEN,7,E 14TH ST,,,NEW YORK,NY,10003,8000,-73.992688,40.735611,7 E 14TH ST
New York,623096,Store,JAC,FRESH BAGELS FARMERS MARKET INC,AMISH MARKET,240,E 45TH ST,,,NEW YORK,NY,10017,13000,-73.971361,40.751985,240 E 45TH ST
New York,623062,Store,JAC,DOWNTOWN FOOD CORP,C TOWN,5,ST JAMES PL,,,NEW YORK,NY,10038,5000,-74.000498,40.71101,5 ST JAMES PL
New York,622587,Store,JAC,LINA FOOD CORP,C TOWN,4918-26,BROADWAY,,,NEW YORK,NY,10034,25000,-73.921818,40.867484,4918-26 BROADWAY
New York,622503,Store,JAC,3550 FOOD CORP,KEY FOOD SUPERMARKET,3550,BROADWAY,,,NEW YORK,NY,10031,15000,-73.950032,40.826838,3550 BROADWAY
New York,622457,Store,JAC,ELIS MANHATTAN WAREHOUSE INC,ELIS,1411,3RD AVE,,,NEW YORK,NY,10028,28000,-73.956654,40.775136,1411 3RD AVE
New York,622451,Store,JAC,111 SECOND FOOD CORP,MET FOODS,107-113,2ND AVE,,,NEW YORK,NY,10003,12000,-73.988311,40.727698,107-113 2ND AVE
New York,622342,Store,JAC,BRONZE&WHITE MARKETS INC,MORTON WILLIAMS,917,9TH AVE.,,,NEW YORK,NY,10019,5432,-73.984974,40.768926,917 9TH AVE.
New York,622272,Store,JAC,SCHALLER MANUFACTURING CORP,SCHALLER & WEBER,1654,2ND AVE,,,NEW YORK,NY,10028,7000,-73.951882,40.777671,1654 2ND AVE
New York,622262,Store,JAC,CITARELLA EAST,CITARELLA,1313,3RD AVE,,,NEW YORK,NY,10021,25000,-73.959053,40.771861,1313 3RD AVE
New York,622188,Store,JAC,F&V FOOD CORP,XCELLENTE SUPERMARKET,1568,ST NICHOLAS AVE,,,NEW YORK,NY,10040,7000,-73.930197,40.854154,1568 ST NICHOLAS AVE
New York,622053,Store,JAC,MADISON PRODUCE CORP,PATRICK MURPHYS MARKET,1307,MADISON AVE,,,NEW YORK,NY,10128,8000,-73.955722,40.785081,1307 MADISON AVE
New York,621950,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,1074,LEXINGTON AVE,,,NEW YORK,NY,10021,10000,-73.960393,40.772891,1074 LEXINGTON AVE
New York,621936,Store,JAC,COLUMBUS FOODS INC,PIONEER,289,COLUMBUS AVE,,,NEW YORK,NY,10023,20000,-73.977974,40.778543,289 COLUMBUS AVE
New York,621804,Store,JAC,NAMDOR INC,GRISTEDES 59,1446,2ND AVE,,,NEW YORK,NY,10075,14000,-73.956272,40.771653,1446 2ND AVE
New York,621785,Store,JAC,NAMDOR INC,GRISTEDES 82,25,UNIVERSITY PL,,,NEW YORK,NY,10003,15000,-73.994538,40.731861,25 UNIVERSITY PL
New York,621472,Store,JAC,530 FOOD CORP,KEY FOODS,530,AMSTERDAM AVE,,,NEW YORK,NY,10024,11000,-73.975184,40.78745,530 AMSTERDAM AVE
New York,621143,Store,JAC,GREAT WAY FOODS INC,KEY FOOD 790,4365,BROADWAY,,,NEW YORK,NY,10033,15000,-73.933842,40.853886,4365 BROADWAY
New York,621104,Store,JAC,GLENDA FOOD CORP,OZZIE'S FRESH MARKET,592,FT WASHINGTON AVE,,,NEW YORK,NY,10033,22000,-73.936957,40.854926,592 FT WASHINGTON AVE
New York,621084,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKET,790,GREENWICH ST,,,NEW YORK,NY,10014,10000,-74.006485,40.737181,790 GREENWICH ST
New York,621080,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,341,3RD AVE,,,NEW YORK,NY,10010,6000,-73.982063,40.740313,341 3RD AVE
New York,621042,Store,JAC,NAMDOR INC,GRISTEDES 524,2610,FDR DR&WATERSIDE,,,NEW YORK,NY,10010,8000,,,2610 FDR DR&WATERSIDE
New York,621015,Store,JAC,3011 GROCERY INC,C TOWN,3320,BROADWAY,,,NEW YORK,NY,10031,20000,-73.95524,40.8197,3320 BROADWAY
New York,620982,Store,JAC,KBC FOOD CORP,C TOWN,1721-27,1ST AVE,,,NEW YORK,NY,10128,24000,-73.9478,40.778999,1721-27 1ST AVE
New York,620902,Store,JAC,KSP SUPERMARKET INC,FOOD UNIVERSE MARKETPLA,1486,LEXINGTON AVE,,,NEW YORK,NY,10128,14000,-73.951035,40.785737,1486 LEXINGTON AVE
New York,620836,Store,JAC,LIBERATO GROCERY INC,LIBERATO FOOD MARKET,359,AUDUBON AVE,,,NEW YORK,NY,10033,6000,-73.931335,40.850104,359 AUDUBON AVE
New York,620681,Store,JAC,AMISH MANHATTAN FARMERS MKT INC,AMISH MARKET,731,9TH AVE,,,NEW YORK,NY,10019,20000,-73.989179,40.763151,731 9TH AVE
New York,620528,Store,JAC,ORANGE & WHITE MARKETS INC,MORTON WILLIAMS SUPRMKT,1565,1ST AVE,,,NEW YORK,NY,10028,8800,-73.951469,40.774001,1565 1ST AVE
New York,620463,Store,JAC,TRIBECA VILLAGE FARM INC,MORGANS MARKET,13,HUDSON ST,,,NEW YORK,NY,10013,5000,-74.009189,40.716353,13 HUDSON ST
New York,620450,Store,JAC,2330 MEAT&PRODUCE CORP,FINE FARE SUPERMARKET,2330,1ST AVE,,,NEW YORK,NY,10035,14500,-73.933718,40.798312,2330 1ST AVE
New York,620432,Store,JAC,GRAY&WHITE MARKETS INC,MORTON WILLIAMS SPRMKT,908,2ND AVE,,,NEW YORK,NY,10017,12000,-73.969236,40.753892,908 2ND AVE
New York,620134,Store,JAC,545 GRAND FOOD CORP,FINE FARE SUPERMARKET,545,GRAND ST,,,NEW YORK,NY,10002,20000,-73.98047,40.714122,545 GRAND ST
Kings,619984,Store,JAC,786 FLATBUSH FOOD CORP,KEY FOOD,786,FLATBUSH AVENUE ATTN:  SAM OT,,,BROOKLYN,NY,11226,7000,-73.959471,40.653668,786 FLATBUSH AVENUE ATTN:  SAM OT
Kings,619960,Store,JAC,JD 840 EAST NEW YORK FOOD CORP,IDEAL FOOD BASKET,840,E NEW YORK AVE,,,BROOKLYN,NY,11203,16000,-73.93488,40.662552,840 E NEW YORK AVE
Kings,619700,Store,JAC,BETTER CLASS FOODS INC,PEOPLES CHOICE,41,BELMONT AVE,,,BROOKLYN,NY,11212,30000,-73.908935,40.668642,41 BELMONT AVE
Kings,619689,Store,JAC,PICK QUICK FOODS INC,KEY FOOD 16,4320,5TH AVE,,,BROOKLYN,NY,11232,20000,-74.006494,40.648771,4320 5TH AVE
Kings,619516,Store,JAC,KAJ MEAT CORP,IDEAL FOOD BASKET,631,GATES AVE,,,BROOKLYN,NY,11221,6000,-73.941447,40.687264,631 GATES AVE
Kings,619505,Store,JAC,PRIMA GROUP INC,SMART COST,255,KING HWY,,,BROOKLYN,NY,11223,5000,-73.981211,40.605297,255 KING HWY
Kings,619500,Store,JAC,SNL MEAT&PRODUCE CORP,KEY FOOD 1588,599,AVENUE Z,,,BROOKLYN,NY,11223,20000,-73.971741,40.586052,599 AVENUE Z
Kings,619451,Store,JAC,159-MP CORP,FOODTOWN,159,N 3RD ST,,,BROOKLYN,NY,11211,9000,-73.95959,40.715242,159 N 3RD ST
Kings,619358,Store,JAC,GALA APPLE INTERNATIONAL INC,GALA APPLE INTL,4112,18TH AVE,,,BROOKLYN,NY,11218,20000,-73.974858,40.631832,4112 18TH AVE
Kings,619307,Store,JAC,GREEN ACRES FARMS INC,GREEN ACRES FARMS,1160,UTICA AVE,,,BROOKLYN,NY,11203,8000,-73.929575,40.644174,1160 UTICA AVE
Kings,619272,Store,JAC,PEAS&PICKLES FARM CORP,PEAS&PICKLES FARM,45-55,WASHINGTON ST,,,BROOKLYN,NY,11201,5700,-73.989591,40.702923,45-55 WASHINGTON ST
Kings,619083,Store,JAC,NOSTRAND MEAT CORP,MEAT PLACE THE,1889-95,NOSTRAND AVE,,,BROOKLYN,NY,11226,10000,-73.948371,40.63957,1889-95 NOSTRAND AVE
Kings,619075,Store,JAC,261 FOOD CORP,FINE FARE SUPERMARKET,261,KINGSTON AVE,,,BROOKLYN,NY,11213,5000,-73.942062,40.670752,261 KINGSTON AVE
Kings,619061,Store,JAC,VECERRO FOOD CORP,IDEAL FOOD BASKET,4806,CHURCH AVE,,,BROOKLYN,NY,11203,16000,-73.932139,40.651657,4806 CHURCH AVE
Kings,619012,Store,JAC,CHEFS CHOICE CASH&CARRY FD DT INC,CHEFS CHOICE CASH&CARRY,1051,UTICA AVE,,,BROOKLYN,NY,11203,23500,-73.929944,40.647564,1051 UTICA AVE
Kings,618981,Store,JAC,EAST 93RD ST FOOD CORP,BRAVO SUPERMARKET,80,E 93RD ST,,,BROOKLYN,NY,11212,5000,-73.929007,40.664308,80 E 93RD ST
Kings,618921,Store,JAC,ROYAL SEAFOOD MARKET INC,NET COST MARKET,2339,65TH ST,,,BROOKLYN,NY,11204,8000,-73.978191,40.611893,2339 65TH ST
